2 6.02109 60.517 0.0242635 0.155767 2.58703
3 5.99518 59.9056 0.00239634 0.0489524 0.816529
4 6.00525 60.1419 0.000240789 0.0155174 0.258397
5 5.99719 60.0172 2.40509e-05 0.00490417 0.0817744
2 1.49334 8.49032 0.00626026 0.0791218 5.29832
3 1.4887 8.20755 0.000599134 0.0244772 1.6442
4 1.46296 7.69653 5.55628e-05 0.00745405 0.509519
5 1.47181 7.86502 5.69879e-06 0.00238721 0.162196
2 0.24726 0.177907 0.00011677 0.010806 4.37029
3 0.245959 0.174572 1.14076e-05 0.00337751 1.3732
4 0.246399 0.176405 1.15693e-06 0.00107561 0.436529
5 0.246315 0.176778 1.16107e-07 0.000340744 0.138337
