1.71709 0.545086
2.47445 -0.52359
1.44185 -0.0820676
2.31431 -0.0794941
2.1215 0.210025
2.82992 -0.663196
2.94717 -0.0920667
2.82758 -0.335327
3.10302 -0.227031
2.26674 0.205971
3.34794 -0.174265
2.46028 -0.714432
3.29186 -0.400693
1.90981 0.658361
2.1828 0.418829
1.72599 -0.428553
2.74161 -0.759624
2.7511 -0.18485
2.24229 0.869739
2.29181 0.73584
2.90856 0.501068
1.77126 0.579982
2.42792 0.390131
2.40576 -0.272871
2.46995 0.891455
2.4329 -0.305174
2.60514 0.651895
2.96162 0.836863
3.29394 0.310848
2.58533 0.365857
1.69403 -0.246499
2.43949 -0.55105
2.28444 -0.13631
2.89663 -0.864122
2.00934 0.00697466
2.42396 0.793338
2.44592 0.270473
2.93492 -0.094369
1.60214 -0.533722
3.00141 0.011924
1.72398 0.0742268
3.03654 0.163393
2.72587 0.715526
2.69804 0.916709
2.84915 0.26707
1.92429 0.58023
2.2771 0.557532
2.20169 0.378202
2.30474 -0.330391
3.21708 -0.466185
3.20282 -0.536423
2.27504 0.919353
2.30586 0.410708
1.49975 0.0435756
2.68323 0.256653
1.75567 -0.634937
1.99128 -0.655749
2.05128 -0.481536
3.11434 -0.305613
2.93125 0.784669
1.5994 0.407461
1.77519 -0.759276
3.29873 0.0300702
2.37404 -0.218057
1.49655 0.151888
1.91858 -0.750625
2.57455 -0.816313
1.65639 -0.144065
2.79116 0.68384
2.54148 -0.232152
2.55368 0.898508
2.73622 -0.74529
2.7001 -0.475843
2.01073 -0.787058
1.97432 0.193621
3.02824 0.0564059
1.9761 -0.600308
2.10923 0.743554
1.96467 -0.562516
2.24289 -0.35146
1.80045 -0.568852
2.35541 0.80741
2.99996 -0.556957
1.50396 -0.0197975
2.16015 -0.896871
3.07917 -0.330562
2.69113 -0.858753
1.99211 0.834351
2.55695 -0.492351
3.03249 -0.700539
1.96662 -0.581562
1.50767 -0.103837
3.27505 0.270759
1.98949 0.258154
2.70831 -0.704408
3.12913 0.360092
3.17594 -0.397129
3.31398 -0.299175
1.4493 0.13701
1.56143 0.230193
2.9752 -0.13094
2.66456 0.644428
1.6847 -0.577275
1.72728 -0.452416
2.42058 0.137369
2.53629 -0.933967
2.63835 -0.767315
1.78245 0.707327
3.08308 0.646759
2.33185 0.400476
2.55101 0.963437
1.84484 -0.768791
1.75363 0.0148159
2.48203 0.173543
2.60305 -0.00240889
1.97232 0.833113
2.68909 -0.789401
2.14734 0.859156
2.68608 0.4126
2.63716 -0.0794736
2.78744 0.667299
1.6717 -0.42198
3.37409 0.100789
2.12436 0.771938
2.18374 0.401755
2.93375 -0.76321
2.70312 -0.408341
1.85687 -0.469463
2.28069 0.161517
2.17943 -0.874657
1.45835 0.0985525
2.18094 -0.196065
2.45454 -0.88084
2.68868 -0.145163
2.47455 0.897832
3.22054 -0.332722
2.17524 -0.631986
2.60939 0.207778
2.97279 -0.520042
3.2355 -0.306088
2.57511 0.65327
2.205 -0.287145
2.03353 -0.87482
2.83998 0.864053
2.18875 -0.698984
2.57121 0.874412
1.75751 0.562149
1.9398 -0.539509
3.2688 0.160107
2.57168 -0.905254
3.15689 0.580399
2.22373 0.788263
2.76145 -0.146781
2.50252 0.81621
3.17035 0.136635
3.24531 0.435065
1.8321 0.555581
3.12635 0.546493
2.3066 0.766853
2.10551 -0.604446
1.92796 -0.254418
2.74187 0.866894
2.85047 -0.313738
3.35543 0.271714
3.14593 -0.0266957
2.26329 -0.618458
2.1505 0.526927
1.70163 0.18264
1.95773 0.167275
1.88965 0.261444
3.13366 -0.060518
2.91578 -0.656911
3.03124 0.468699
2.59583 -0.529341
3.37608 -0.183222
2.57509 -0.117625
2.21969 -0.189201
2.79843 -0.644749
3.08454 -0.160704
3.17057 0.573432
3.18027 0.483826
2.23079 0.770632
1.86293 0.753734
1.84617 -0.561369
2.69534 -0.14231
2.33573 -0.612007
2.73187 -0.275314
2.7739 -0.382769
2.9247 0.438279
2.93822 -0.3348
1.80292 0.737373
1.90148 0.488818
2.16435 -0.676525
1.54852 0.196977
2.61869 0.449128
1.75163 0.58207
1.7038 -0.138074
2.6847 -0.402827
1.46952 0.220896
2.29699 0.659304
1.43269 -0.0918404
1.86194 0.458832
1.66691 -0.160702
3.2687 0.238842
2.95422 0.643191
1.70156 0.121863
3.08022 -0.336659
3.06388 0.552452
2.61648 -0.825002
3.16166 0.475199
2.99542 0.718923
2.16936 -0.920332
2.92083 0.102107
1.97301 -0.269214
1.61603 0.161719
2.53539 0.336241
2.96344 0.683687
1.59129 -0.351527
2.3421 0.174124
2.83793 -0.798879
2.95521 -0.218281
2.60075 0.18114
2.37471 0.941694
1.57976 -0.322194
1.83566 0.200621
2.4289 0.0788033
2.29606 0.393976
2.36721 -0.732015
3.28873 0.0121399
3.05784 0.71676
1.62702 0.608114
2.31442 0.0647347
2.62929 -0.584131
2.46442 -0.184379
1.77134 0.38714
1.76208 0.474282
1.71096 -0.05731
2.18735 0.835321
1.90416 -0.580345
2.60988 0.549308
2.91993 -0.597739
2.65725 -0.00988881
1.63671 -0.0934992
2.08394 -0.00307081
3.1007 0.0905118
2.00082 0.560865
2.31368 0.193996
1.93645 0.878058
1.79567 -0.333512
2.42803 -0.748912
2.39971 -0.685904
2.29767 -0.759649
2.22232 -0.489178
1.99067 -0.852712
2.02683 -0.460484
1.92282 0.102491
3.32621 -0.330303
2.81485 0.135794
2.03877 -0.40158
2.28494 -0.969484
2.10017 -0.257666
2.76839 -0.814338
2.1447 0.161928
2.81763 -0.641457
2.87335 0.0428395
3.36328 0.174938
2.35125 0.568081
2.93315 0.335367
1.78706 0.538986
2.52396 0.899491
2.75965 0.00701386
2.02138 -0.522861
2.47304 -0.975075
2.89501 0.190904
3.15656 -0.311579
3.33609 0.263854
2.8104 -0.55979
2.55112 -0.625513
2.14008 0.912666
2.56247 -0.281899
3.2007 -0.597349
2.30089 0.0325841
3.03456 -0.495575
2.62497 -0.0239649
2.55869 -0.0987978
1.93812 0.131304
1.95157 -0.285076
3.06321 0.71376
3.36763 -0.026242
2.32979 -0.203987
2.04142 -0.767894
2.21148 -0.941554
2.49889 -0.296689
2.29522 -0.846622
2.17668 -0.788219
2.22048 0.73181
1.81508 -0.21114
2.25505 0.710378
2.62426 -0.316804
2.23469 0.655344
2.39 0.758925
2.33223 0.355497
1.5208 0.143303
1.58673 -0.278284
2.71275 -0.679243
1.99634 0.876948
1.87227 -0.191647
2.86335 0.0496414
2.19331 -0.593739
2.73183 -0.552302
3.26992 -0.339552
3.06133 0.276859
1.53567 -0.398787
2.87846 0.745468
1.45753 0.270381
2.66005 -0.782037
2.4606 -0.668378
2.82402 0.630889
2.06365 -0.0974804
2.66272 0.454526
2.27669 -0.911561
1.84299 0.205334
3.20129 0.0468887
1.72526 0.340723
1.75317 -0.621215
2.20099 -0.434144
2.5968 0.510541
2.68614 -0.0106431
3.0605 -0.512341
2.88115 -0.726668
2.58462 0.420724
3.04941 -0.491913
2.00645 0.261613
2.28542 -0.263558
2.85623 -0.83222
2.46831 -0.250846
2.00403 -0.175926
2.82917 -0.597244
1.70874 -0.47801
3.27404 0.490924
2.22951 -0.884238
2.3979 -0.360415
2.41592 -0.806271
2.10526 -0.493431
2.85586 -0.0459596
2.63751 0.00859322
2.11718 0.45767
1.59317 0.00372661
2.90847 -0.447314
3.16141 -0.410203
2.84371 0.323249
2.02557 -0.0370332
2.31034 -0.0388797
2.17896 0.0819976
2.80088 -0.397306
3.01756 0.735741
