6.10703 17.0922 16.3606 19.3629 24.0854 19.0226 10.5583 23.4213 20.5739 16.1981 24.6487 14.7295 15.3594 16.8055 20.4624 21.8859 14.7096 20.477 19.7155 15.0702 22.997 17.5162 20.7847 17.3926 15.622 17.4036 15.2643 14.9405 18.2 15.8469 15.1203 10.398 18.4348 14.5482 1.98753 2.09667 2.31157 1.71516 1.95295 1.45186 0.972128 0.648093 2.43381 1.41254 0.980532 1.76024 1.20496 0.0906182 1.01299 1.19338 0.7509 0.494824 1.57787 0.497497 0.632987 0.209438 0.632927 0.155553 0.240815 0.21296 0.133331 0.509833 0.982782 0.665556 1.51134 1.27096 1.49501 1.38284 2.17591 2.78242 1.57415 1.87556 2.49782 3.46904 2.67177 2.47681 2.83747 2.94884 2.15826 2.52468 3.38341 3.68113 2.37827 1.99976 2.74932 2.21514 2.4051 2.18279 3.61483 0.722487 2.3875 1.60113 2.14381 2.44841 2.48982 2.57173 3.26476 1.61086 2.04019 1.38697 0.413502 
0 0 0.0190844 0 0.0405981 0.0644159 0.102044 0.180348 0 0 0.0520867 0.135273 0 0.0562962 0.173491 0.0528503 0.0498438 0 0.0524671 0 0 0 0.0678062 0 0 0.0318745 0.0611951 0.0552285 0.0911407 0 0 0.0267383 0 0.0567625 0.0392562 0.220696 0.0365794 0.0821998 0.029765 0.0951811 0.102966 0.00287244 0.00166821 0.071717 0.0357081 0.0158085 0.0555806 0.00476938 0.0661696 0.0736383 0.0249936 0.00434033 0 0 0.0777344 0.0536842 0.0291866 0.0670706 0.0149996 0.0410737 0.0222842 0.0243795 0.0263038 0.0271121 0.0113676 0.0231654 0.0503682 0 0.0294928 0.00660607 0 0.0589908 0.0411724 0.0435955 0.0425163 0.0810921 0.0373453 0.0432714 0.00913754 0.0491245 0.0667584 0.0344044 0.0319155 0.100967 0.0438618 0.0545655 0.0332981 0.0153889 0.0506815 0.0316151 0.0271236 0.0775414 0.035025 0.0504796 0.0497805 0.0247886 0.0441586 0.0282709 0.025902 0 0.0399782 
0.156632 0 0.0296269 0 0 0 0.0844559 0.228231 0 0.120396 0.134731 0.156624 0.00553205 0 0 0 0 0 0 0 0.143433 0.0449897 0.0155444 0.103486 0 0.0678062 0.0631522 0 0.0826446 0.0620921 0.0209929 0 0.0713749 0.050239 0.0881664 0.0850302 0.0578748 0.0228949 0.115501 0.000524049 0.0942524 0.0341665 0.0614777 0.0203402 0.0172777 0.097453 0.0835358 0.108155 0.0556238 0.0674727 0.0905517 0.0198495 0.0742659 0.0895105 0.0346878 0.0530612 0.00244154 0.0266421 0.0672508 0.0452759 0.00696686 0 0.025562 0.0520437 0.0188663 0.0536461 0.0791794 0.00728599 0.0154316 0.0184471 0.115526 0.0746593 0.05403 0.0900309 0.159213 0.0570901 0.0723894 0.123398 0.107272 0.0525018 0.0386322 0 0.0686494 0.0574933 0.0080433 0.0456198 0.104086 0.0856743 0.0929475 0.0627751 0.0235279 0.0394889 0.0380177 0.0769542 0.0956942 0.0709923 0 0.0705426 0.0666568 0.0327811 0.0543873 
0 0 0 0.0311862 0 0 0 0.18919 0.0532362 0.0255869 0.00383783 0 0.177091 0.0219376 0 0 0.0985378 0 0.130219 0.0290572 0 0.0625297 0 0.0363741 0.142393 0.0745868 0 0.0581353 0 0.0644159 0 0.0502078 0.061642 0 0.0712937 0.113833 0.0211267 0.0460596 0.0444529 0.000233625 0.0894308 0.0799567 0.0326635 0.0699709 0.0348799 0.019814 0.107591 0.0717495 0.0757299 0.0977662 0.0797094 0.0346933 0.0833062 0.0261135 0.0299177 0.00982756 0.0953572 0.0447375 0.0756722 0.0247403 0.0219981 0.0530212 0.00794149 0.040877 0.0483759 0.0852489 0.054973 0.0449811 0.0926446 0.0488134 0.00822379 0.147935 0.037385 0.0983036 0.0936305 0.122761 0.211097 0.0903676 0.0101422 0.084648 0 0.0300611 0.18158 0.104161 0.115866 0.0366553 0.0848729 0.0515279 0.0261472 0.025284 0.115841 0.084162 0.0954793 0.0543551 0.0500948 0.0802922 0.0289267 0.10936 0.0254943 0.0209563 0 
0.0668265 0.183478 0 0.0388498 0.113605 0.0116829 0.0548281 0.0745868 0 0 0.0917115 0.0473516 0 0 0.0826446 0 0.198361 0.108384 0 0.0577138 0.0673146 0.0678062 0 0 0 0 0 0 0.0826446 0.0678062 0 0.196933 0 0.00969595 0.190086 0.254915 0.09062 0.244404 0.038641 0.117103 0.152536 0.0930321 0.0393945 0.0251607 0.125223 0.128452 0.0718273 0.02049 0.0928745 0.0522804 0.0747303 0.0169772 0.00719841 0.0346582 0.0140367 0.0343876 0.0590357 0.0117247 0.117251 0.0743685 0.0143008 0.0253984 0.0609593 0.0733608 0.0369818 0.069177 0.0344278 0.0724088 0.0959682 0.0736131 0.00190502 0.0851494 0.0618971 0.0247662 0.0985073 0.0155075 0.00927021 0.118274 0.151586 0.090118 0.0780242 0.096857 0.0790052 0.0955134 0.0327354 0.0774053 0.0776261 0.143557 0.194654 0.0705425 0.0747289 0.0823117 0.0636207 0.0424665 0.0192439 0.0659892 0.113006 0.133286 0.0782715 0.0421221 0.0460427 
0 0.109382 0.0548281 0.125577 0 0 0 0 0 0 0.0585599 0 0 0.124975 0 0 0 0 0 0.0683013 0 0.0319629 0 0.123438 0 0 0 0.0745868 0 0.0498438 0 0 0.149718 0.0403037 0.0661187 0.0997376 0.241083 0.081943 0.0712073 0.0694263 0.210089 0.145992 0.0906465 0.209739 0.171603 0.110968 0.0815861 0.0171347 0.0359341 0.00732237 0.148764 0.045064 0.139622 0.0262661 0.0554018 0.0869222 0.02337 0.0147443 0.0304263 0.095609 0.0187964 0.0582443 0.0381508 0.0378743 0.0409975 0.0129493 0.0581769 0.136342 0.0814657 0.0720687 0.0390658 0.168416 0.0510739 0.147123 0.0512731 0.039667 0.0845771 0.0878557 0.0500142 0.0839523 0.0648156 0.115564 0.093562 0.0577498 0.0229668 0.0784271 0.0665596 0.000964455 0.0332074 0.109435 0.0327289 0.154092 0.0753787 0.0777067 0.0843776 0.0254045 0.102926 0.0129045 0.0579868 0.0648627 0.0314682 
0 0.145062 0 0.102984 0.0639488 0 0.0745868 0 0 0.0494824 0 0 0.0552285 0.0328276 0 0.061642 0 0.142888 0.0369073 0 0 0.0581353 0.0236018 0.101271 0.0363741 0.0958211 0 0 0 0.0620921 0 0 0 0.0224541 0.0758976 0.230506 0.100839 0.106702 0.0846057 0.12935 0.0261851 0.0947916 0.0917645 0.038078 0.136778 0.109933 0.0982717 0.151243 0.121886 0.0487326 0.0901384 0.0638012 0.158905 0.0922287 0.0367771 0.16775 0.0731656 0.0862458 0.0837693 0.0332495 0.0723358 0.0368058 0.0605814 0.0950479 0.0322378 0.0334538 0.0819006 0.136009 0.0588607 0.044248 0 0.0812267 0.0614472 0.018685 0.0819535 0.056185 0.0856934 0.119382 0.0837331 0.132451 0.102928 0.0720489 0.182532 0.0729598 0.0199247 0.127967 0.0280946 0.0502682 0.099024 0.0605054 0.0473872 0.110109 0.0718368 0.102845 0.00390491 0.0437155 0.0609891 0.036384 0.0513498 0.0557309 0.0505819 
0.0577138 0 0.0520867 0.0403037 0 0.0678062 0.0751315 0.0745868 0.0713749 0.0470083 0 0.0427348 0 0 0 0 0.0826446 0.0760192 0 0.0678062 0 0.0683013 0.061642 0.157231 0.0708574 0.0713749 0 0.0935171 0.193864 0.0887501 0 0.129001 0 0.0981247 0.00628461 0.0464443 0.209323 0.0840798 0.0706435 0.100185 0.175365 0.0930356 0.0392829 0.124045 0.165317 0.0884022 0.0815289 0.105586 0.0815445 0.118582 0.0565375 0.0303052 0.081427 0.0973411 0.0833406 0.0832022 0.150523 0.0867664 0.119142 0.0799748 0.0382684 0.0933461 0.0715154 0.0548801 0.16345 0.0338442 0.0251673 0.0831906 0.114446 0.108926 0.0607557 0.169406 0.108726 0.099318 0.0935799 0.156469 0.131944 0.0554551 0.180324 0.165171 0.0767361 0.112453 0.108048 0.0687867 0.160472 0.053619 0.0708231 0.0234957 0.193352 0.0676052 0.0765702 0 0.0790974 0.0276976 0.0389571 0.0395663 0.103283 0.0626832 0.0404727 0.032272 0.060709 
0 0.0678062 0.0908781 0.127823 0.074046 0.0225699 0 0 0.157574 0.173712 0 0.0607514 0 0.112488 0 0 0 0.0678062 0.0644159 0 0 0.232908 0 0.0556319 0.0611951 0 0.0397072 0.0229248 0.0745868 0 0 0.0556319 0 0.0888494 0.0658603 0.0392435 0.0319567 0.0816972 0.177552 0.13844 0.121526 0.126938 0.09115 0.139799 0.0915482 0.186784 0.0841697 0.14729 0.102625 0.0972794 0.0655098 0.121824 0.157297 0.0550709 0.102426 0.0797701 0.0512554 0.127268 0.0775764 0.15063 0.0950814 0.0525825 0.0982442 0.117221 0.12339 0.0462474 0.103152 0.0827991 0.142618 0.169424 0.129907 0.0683352 0.0262443 0.12892 0.0849976 0.125127 0.166618 0.00676599 0.0493316 0.114014 0.065757 0.020825 0.103637 0.0576952 0.109026 0.0645332 0.0759757 0.100745 0.0749068 0.0946355 0.152191 0.110262 0.0760583 0.185642 0.074558 0.0847356 0.0783555 0.0311724 0.151875 0.106101 0.00759886 
0 0.00657192 0.0745868 0.239085 0.0673146 0.0581353 0 0 0.0708574 0 0 0.0488368 0.0751315 0.157231 0.135338 0.0703437 0 0.203895 0.0683013 0.0826446 0 0 0.136679 0.0498438 0 0 0 0.0382885 0 0 0.0842894 0 0.0548281 0.0258545 0.0870278 0.0808959 0.281912 0.16883 0.0761616 0.0310589 0.12258 0.127108 0.0714295 0.100995 0.152304 0.0433124 0.0700064 0.0332065 0.128158 0.202654 0.178424 0.097103 0.150868 0.14478 0.0499257 0.0784719 0.0566393 0.0576091 0.0601636 0.0718154 0.0873608 0.0681732 0.148669 0.171529 0.0625141 0.0950122 0.149477 0.0303031 0.112958 0.083019 0.121493 0.0332149 0.0884929 0.122497 0.196115 0.168751 0.0557915 0.0108549 0.114703 0.04743 0.0282158 0.0886126 0.0131073 0.0402742 0.0450007 0.0194705 0.106492 0.237607 0.1815 0.173279 0.148425 0.152638 0.0961521 0.0944419 0.1037 0.0774823 0.0765541 0.0206463 0.0909873 0.068347 0.0153038 
