2.50688 2.80764 1.92904 -2.21803 0.769543 -0.878988 
2.50732 1.60099 1.57014 -0.0756961 2.50618 0.00165133 
2.50365 0.347446 0.229265 0.534984 0.193738 2.43814 
2.50655 1.16647 0.77309 0.68862 1.60931 1.79408 
2.50631 2.60197 1.40596 -2.12102 1.27033 0.411266 
2.50743 2.65362 0.655136 -1.34939 0.716231 1.9883 
2.50732 3.28195 1.94281 -2.31285 -0.326769 -0.911384 
2.50626 4.84291 1.04995 0.282945 -2.15544 1.24715 
2.50735 5.20527 2.11509 1.01496 -1.88971 -1.29833 
2.50665 0.766649 1.57974 1.80532 1.73886 -0.0224285 
2.50684 3.46078 1.23077 -2.24394 -0.741596 0.836063 
2.50871 2.19363 2.77041 -0.530807 0.739091 -2.33787 
2.5072 3.06506 1.49201 -2.49211 0.191107 0.197341 
2.50565 0.385601 1.92748 2.17554 0.883101 -0.874883 
2.50675 3.92627 0.927727 -1.41951 -1.41747 1.50318 
2.50766 0.158236 1.02672 2.11876 0.338092 1.29805 
2.50743 1.83336 2.3885 -0.4451 1.65605 -1.82937 
2.5055 1.16414 1.74972 0.975205 2.26443 -0.445903 
2.50822 0.433026 0.645809 1.37023 0.63344 2.0031 
2.50818 4.32103 0.594089 -0.535537 -1.29781 2.07843 
2.50634 2.03208 1.45355 -1.10792 2.22897 0.293182 
2.50717 5.2833 1.35953 1.32474 -2.06266 0.525748 
2.50676 5.01914 1.71575 0.749014 -2.36468 -0.3621 
2.50763 5.57559 1.80244 1.85471 -1.58645 -0.575692 
2.50599 4.20592 1.63597 -1.21305 -2.18675 -0.163214 
2.50639 3.88927 1.3846 -1.80609 -1.67474 0.463992 
2.50856 0.956837 2.57443 0.776425 1.10158 -2.11579 
2.50649 1.19339 1.27004 0.882213 2.2255 0.742525 
2.50811 0.837805 2.14407 1.40987 1.56597 -1.36037 
2.50668 6.19936 1.87813 2.38083 -0.200041 -0.758322 
2.50735 2.24157 0.981936 -1.29604 1.6333 1.39262 
2.5075 0.273781 1.51394 2.41021 0.676866 0.142492 
2.50666 2.39589 2.26788 -1.41185 1.30398 -1.60925 
2.50744 1.97741 1.92957 -0.928545 2.15636 -0.880426 
2.50707 3.77332 2.37541 -1.40289 -1.02658 -1.80649 
2.50662 3.48514 2.77792 -0.839516 -0.30032 -2.34268 
2.50794 5.09033 0.435436 0.390356 -0.983207 2.27391 
2.50687 0.0669831 3.02593 0.288651 0.0193637 -2.49012 
2.50651 5.84689 2.16621 1.88079 -0.876933 -1.40578 
2.50674 2.39024 1.74589 -1.80383 1.68501 -0.436681 
2.50581 0.224991 2.32769 1.77575 0.406408 -1.72065 
2.50822 1.82328 0.541918 -0.32318 1.25267 2.14884 
2.50573 0.697653 1.11263 1.72222 1.44371 1.1083 
2.50728 3.4218 0.704481 -1.56048 -0.449076 1.91042 
2.50707 5.35632 0.903254 1.18202 -1.57463 1.55202 
2.50657 5.93121 2.62033 1.17169 -0.43033 -2.17367 
2.50583 4.96094 2.62956 0.302024 -1.19001 -2.18446 
2.50703 5.73292 1.33802 2.07932 -1.2756 0.578318 
2.50848 4.68963 2.26506 -0.0438782 -1.92733 -1.60497 
2.50689 1.44489 2.08872 0.273519 2.16086 -1.24111 
2.50765 1.68496 1.07672 -0.251504 2.19338 1.18919 
2.50789 3.04362 2.39281 -1.69905 0.16699 -1.83708 
2.50681 5.89138 0.812395 1.68188 -0.694903 1.72409 
2.50755 6.138 1.35722 2.42479 -0.35455 0.531497 
2.5069 4.61116 1.61139 -0.253117 -2.49201 -0.101737 
2.50747 4.381 1.18875 -0.757006 -2.2001 0.934828 
2.50718 2.93241 1.0548 -2.13321 0.452865 1.23704 
2.50896 3.12779 0.217614 -0.541633 0.00747851 2.44978 
2.50795 3.73998 1.87732 -1.9756 -1.3469 -0.756753 
2.50613 4.25426 2.07268 -0.971692 -1.97052 -1.20565 
2.51334 2.85187 1.89745 -2.28122 0.680064 -0.80647 
2.5131 1.59699 1.54424 -0.0657949 2.51135 0.0667361 
2.50914 0.36554 0.259116 0.600431 0.22981 2.42538 
2.51201 1.16647 0.77309 0.690121 1.61282 1.79799 
