2.50517 1.54007 2.68518 0.0339181 1.10358 -2.24874 
2.50636 3.37427 2.47859 -1.50106 -0.355703 -1.97538 
2.50345 1.00366 1.12195 1.21168 1.90238 1.08632 
2.50395 4.844 2.56741 0.178482 -1.34826 -2.10241 
2.50399 5.0212 1.7029 0.75439 -2.36476 -0.32983 
2.50385 2.66454 0.845447 -1.66437 0.860265 1.66104 
2.50459 4.33292 1.43673 -0.919441 -2.30554 0.334781 
2.50464 3.40973 1.9995 -2.19658 -0.603521 -1.04117 
2.50521 4.6655 0.0254778 -0.00299106 -0.0637503 2.50439 
2.50434 1.27542 1.86454 0.697777 2.29327 -0.725092 
2.50456 0.06168 2.84253 0.736505 0.0454853 -2.39339 
2.50422 4.11759 1.88396 -1.33498 -1.97326 -0.771486 
2.50489 5.12823 2.13518 0.854947 -1.93605 -1.33986 
2.50424 4.37407 0.474791 -0.379969 -1.07993 2.22724 
2.50376 2.3735 1.24619 -1.70675 1.64868 0.798539 
2.50408 3.32501 0.62181 -1.43418 -0.266041 2.03538 
2.50497 1.30887 0.756192 0.445074 1.66018 1.82225 
2.50536 0.565639 1.35732 2.06712 1.31228 0.530782 
2.50491 0.301399 0.412809 0.959627 0.29832 2.29449 
2.50548 4.56148 2.03101 -0.337486 -2.21929 -1.11278 
2.50585 5.65458 2.36057 1.42692 -1.03735 -1.77963 
2.5051 2.38171 1.7072 -1.79912 1.70958 -0.340635 
2.50563 4.76931 0.766567 0.0988812 -1.73525 1.80479 
2.50393 0.0333641 1.32539 2.42755 0.0810232 0.608337 
2.50317 4.17831 0.882034 -0.983753 -1.6634 1.59097 
2.50558 2.96644 1.78073 -2.41308 0.427032 -0.522139 
2.50629 5.63001 1.42414 1.96902 -1.50675 0.366244 
2.50416 2.55439 2.13988 -1.75613 1.16874 -1.3494 
2.50436 5.42282 0.609925 0.935529 -1.08747 2.0528 
2.50406 1.48425 0.346583 0.0735224 0.847412 2.35517 
2.50567 0.609577 1.84957 1.97506 1.37916 -0.689498 
2.50331 4.06701 2.40609 -1.01029 -1.34181 -1.85619 
2.50538 1.93795 2.23347 -0.708981 1.84349 -1.54137 
2.50298 0.951791 1.52384 1.45069 2.03632 0.117477 
2.50642 2.81313 0.312044 -0.728343 0.248228 2.38538 
2.5041 0.851142 2.26532 1.26819 1.44695 -1.60268 
2.50447 1.92322 1.38426 -0.849475 2.30977 0.464482 
2.50439 0.163103 3.13595 0.0139538 0.0022963 -2.50435 
2.50478 1.56632 1.08324 0.00989809 2.2129 1.17341 
2.50392 0.0656598 1.9202 2.34756 0.154362 -0.857174 
2.5051 5.77438 1.03099 1.87669 -1.0468 1.28755 
2.50511 0.69001 0.805172 1.39291 1.14964 1.73601 
2.50508 1.80808 1.83581 -0.568297 2.34989 -0.656127 
2.50493 3.25385 1.06098 -2.17263 -0.244913 1.22245 
2.50532 1.44207 1.50523 0.320912 2.47925 0.164157 
2.5062 0.0800881 1.01117 2.11707 0.169916 1.33047 
2.5038 2.51332 2.60422 -1.03691 0.753282 -2.15091 
2.50486 3.41021 1.46939 -2.40263 -0.661372 0.253585 
2.50567 5.23591 1.19166 1.1637 -2.01597 0.927384 
2.50495 1.33049 2.2411 0.467193 1.90656 -1.55613 
2.50469 0.243374 2.51832 1.4189 0.352307 -2.03373 
2.50344 3.80882 1.18511 -1.82209 -1.43536 0.941794 
2.50439 0.134458 1.62317 2.47838 0.33526 -0.131112 
2.50482 4.73611 1.25988 0.0565654 -2.38405 0.766312 
2.50391 0.0480113 0.673166 1.5593 0.0749215 1.95768 
2.50498 2.10422 0.788359 -0.90333 1.52971 1.76603 
2.50454 5.75234 1.90953 2.03713 -1.19591 -0.832254 
2.50458 2.8015 1.38351 -2.31984 0.820852 0.466333 
2.50548 3.81584 1.66239 -1.94901 -1.55764 -0.229171 
