3.50035 4.00741 2.19172 -1.8449 -2.16832 -2.03646 
3.50276 4.4713 1.40101 -0.824305 -3.35254 0.591883 
3.49927 2.86229 2.10401 -2.89671 0.830762 -1.7787 
3.5001 3.81299 0.781915 -1.931 -1.53424 2.48355 
3.49976 5.90736 1.9009 3.07972 -1.21521 -1.13441 
3.50071 3.13978 0.878812 -2.69548 0.00489082 2.23369 
3.49873 0.469508 2.65041 1.47167 0.746645 -3.0851 
3.49958 4.44171 0.805568 -0.674871 -2.43208 2.42417 
3.49892 4.18229 0.0131017 -0.0231777 -0.0395493 3.49862 
3.49988 2.49872 1.93287 -2.6196 1.96215 -1.2397 
3.50261 0.943327 0.875377 1.57885 2.17699 2.24415 
3.49881 2.26809 0.907623 -1.77052 2.11364 2.15394 
3.49963 1.74313 2.39284 -0.408522 2.34701 -2.56361 
3.49866 1.65713 1.30497 -0.291084 3.3632 0.919104 
3.50235 0.787206 2.06139 2.18049 2.18838 -1.65013 
3.49865 1.31661 1.59713 0.879446 3.38506 -0.0921254 
3.50043 1.8733 0.710291 -0.679985 2.17883 2.65393 
3.50033 2.61702 0.613355 -1.74392 1.00913 2.8623 
3.5004 2.44505 1.26575 -2.56108 2.14206 1.05131 
3.50362 0.576649 1.11167 2.6329 1.71241 1.55269 
3.49943 1.48691 0.896201 0.228981 2.7233 2.18568 
3.50216 3.44874 0.392837 -1.27792 -0.405338 3.23539 
3.502 2.22862 0.114568 -0.244766 0.316801 3.47904 
3.50068 0.105976 1.15425 3.18338 0.338632 1.41638 
3.50026 4.9233 2.02972 0.65697 -3.06855 -1.55057 
3.50167 4.20446 2.87802 -0.44371 -0.797123 -3.38074 
3.49977 5.63941 1.56283 2.79915 -2.10057 0.0278832 
3.50138 5.265 1.16707 1.69016 -2.74062 1.37552 
3.50151 5.65007 0.443511 1.21133 -0.888999 3.16274 
3.50091 2.07683 2.06895 -1.49071 2.69 -1.67275 
3.5033 1.6404 3.0308 -0.0269384 0.3864 -3.48182 
3.50155 3.00212 2.50771 -2.05376 0.288309 -2.82131 
3.50151 0.336535 0.459689 1.46637 0.512999 3.13802 
3.50149 4.81118 1.15563 0.316027 -3.18841 1.4123 
3.50037 2.17106 1.67625 -1.96624 2.87241 -0.368428 
3.49875 2.0471 1.35341 -1.56642 3.03614 0.7546 
3.50435 2.72658 1.55345 -3.20639 1.41274 0.0607868 
3.50411 0.0100545 2.41839 2.31886 0.0233157 -2.62699 
3.49929 0.531787 1.50418 3.00936 1.77047 0.232932 
3.49935 1.37431 0.467539 0.3079 1.54677 3.1238 
3.50113 2.99621 1.25366 -3.29144 0.481923 1.09183 
3.49817 5.09378 2.5166 0.761819 -1.89969 -2.83691 
3.49863 3.49798 2.15269 -2.73918 -1.01975 -1.92287 
3.49913 0.266847 0.739738 2.27526 0.621982 2.58462 
3.50037 5.70824 2.30419 2.18235 -1.41409 -2.34314 
3.49995 4.80407 0.484217 0.149172 -1.62244 3.09759 
3.50003 0.0636379 1.50559 3.48552 0.222111 0.22806 
3.50245 4.45636 1.89188 -0.841649 -3.21511 -1.10537 
3.50331 1.14167 2.44467 0.935604 2.04474 -2.68642 
3.5003 1.00247 1.31172 1.82108 2.85161 0.896736 
3.50124 5.37543 1.87144 2.05842 -2.63564 -1.03683 
3.50058 0.26646 2.10794 2.90148 0.79196 -1.79118 
3.49995 5.90353 1.18432 3.01096 -1.2014 1.31924 
3.50067 0.0996893 1.83654 3.36102 0.336172 -0.919356 
3.50208 1.35046 2.09376 0.663096 2.96064 -1.74912 
3.50074 4.32035 2.44158 -0.861688 -2.08417 -2.67749 
3.50159 0.7797 1.72946 2.45879 2.43093 -0.553242 
3.50067 2.15606 2.72029 -0.790833 1.19333 -3.19457 
3.50216 5.54069 0.75945 1.77662 -1.63035 2.53981 
3.50077 0.372973 0.0491226 0.160079 0.062637 3.49655 
3.50361 4.17506 1.97386 -1.6496 -2.76867 -1.37426 
3.50492 4.44658 1.21785 -0.86395 -3.17336 1.21153 
3.50184 2.34548 2.41156 -1.63356 1.66893 -2.60941 
3.50341 3.68663 0.737633 -2.01479 -1.22155 2.59274 
3.50277 5.9138 2.01655 2.94733 -1.14107 -1.51016 
3.50383 3.75585 1.21683 -2.68583 -1.89423 1.21451 
3.50181 0.44145 2.79862 1.06473 0.503141 -3.29786 
3.50384 4.76703 0.913579 0.151504 -2.76983 2.14055 
3.50096 3.93614 0.0214413 -0.0525874 -0.0535584 3.50016 
3.50264 2.97723 1.98388 -3.16479 0.524918 -1.40608 
3.50502 0.936115 0.936979 1.67455 2.27426 2.07576 
3.50247 2.43831 1.27345 -2.55418 2.16574 1.02617 
3.50123 1.87772 2.11495 -0.905032 2.85554 -1.81256 
3.5 1.94975 1.14359 -1.17846 2.95945 1.45014 
3.50299 0.757128 2.40666 1.7072 1.61331 -2.59877 
3.50232 1.52796 1.25046 0.142347 3.32111 1.10283 
3.50331 2.22494 0.780237 -1.49954 1.95567 2.48997 
3.50426 2.85439 0.804975 -2.42246 0.715527 2.42891 
3.5048 2.85946 1.22429 -3.16616 0.917756 1.19029 
3.50617 0.581258 1.13372 2.65488 1.74417 1.48414 
3.50281 1.52713 0.84867 0.114731 2.62601 2.31529 
3.50469 3.17173 0.512276 -1.71709 -0.0517574 3.0548 
3.50437 2.2412 0.305234 -0.654305 0.825194 3.34238 
3.49966 0.0873562 1.18526 3.23041 0.282916 1.31608 
3.50334 5.06538 1.95424 1.12317 -3.04861 -1.31067 
3.50476 4.75229 2.81648 0.044658 -1.11859 -3.32116 
3.50323 5.32416 1.61434 2.01007 -2.86513 -0.152479 
3.50427 5.49364 0.966421 2.03049 -2.04738 1.99129 
3.50282 5.35418 0.480543 0.969311 -1.29703 3.10611 
3.50334 2.49837 1.9806 -2.57115 1.92723 -1.39583 
3.50676 1.88436 3.02532 -0.125487 0.386999 -3.48308 
3.50429 3.03143 2.71218 -1.45012 0.160394 -3.18614 
3.50473 0.429381 0.468066 1.43766 0.658265 3.12777 
3.50339 5.19484 1.17878 1.50211 -2.86808 1.33847 
3.5034 2.19847 1.66355 -2.04858 2.82344 -0.324495 
3.50195 1.80856 1.65543 -0.821874 3.39125 -0.296018 
3.50734 3.05911 1.57803 -3.49532 0.288972 -0.0253804 
3.50618 0.00991571 2.4255 2.30148 0.0228216 -2.64498 
3.5033 0.385275 1.41815 3.20874 1.30128 0.532702 
3.50076 1.13805 0.548833 0.765887 1.65796 2.98661 
3.50424 3.33435 1.20358 -3.21004 -0.62655 1.2581 
3.50178 4.88712 2.28282 0.460848 -2.61063 -2.28794 
3.49998 3.64481 2.4584 -1.93556 -1.06549 -2.71444 
3.50259 0.296381 0.817001 2.44238 0.745842 2.39721 
3.50289 5.49342 2.58425 1.30439 -1.31583 -2.97277 
3.50165 4.48561 0.531553 -0.399067 -1.72945 3.01849 
3.50204 0.0685447 1.54212 3.49238 0.23976 0.100418 
3.50744 4.11616 1.34487 -1.91946 -2.8285 0.785708 
3.50562 1.29847 2.25826 0.728734 2.60949 -2.2246 
3.50194 1.13959 1.42713 1.44862 3.1486 0.501376 
3.50337 5.53302 1.94285 2.38764 -2.22505 -1.27357 
3.50617 0.313205 2.16629 2.76145 0.894337 -1.96667 
3.50353 5.89131 1.22385 3.04501 -1.25834 1.19131 
3.50457 0.0713326 1.88205 3.32769 0.237776 -1.07329 
3.50365 1.42097 1.86041 0.501205 3.32012 -1.00057 
3.50222 4.27283 2.4713 -0.92582 -1.9688 -2.74449 
3.50534 0.833461 1.6508 2.34916 2.58657 -0.280142 
3.50477 1.64829 2.594 -0.141264 1.81923 -2.9923 
3.5056 5.98721 0.754893 2.29763 -0.700622 2.55329 
3.5036 0.276573 0.109377 0.367916 0.104432 3.48267 
3.50272 3.73838 1.77313 -2.83815 -1.92833 -0.703902 
